Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-2574.303	-2782.248	207.9453	0.9815937	0.09226633	5.019541
6	-2578.16	-2787.521	209.361	1.112769	0.06947855	4.210506
12	-2569.447	-2778.115	208.6679	1.261527	0.05338692	4.562379
18	-2581.859	-2792.412	210.5525	1.297017	0.1129411	3.305989
24	-2593.076	-2802.867	209.7908	1.178463	0.08019823	3.899184
30	-2605.526	-2816.506	210.9804	1.290792	0.09276059	3.106362
36	-2602.833	-2814.761	211.9285	1.428589	0.1372145	2.330845
42	-2586.494	-2795.694	209.2002	1.027005	0.1107792	4.246742
48	-2577.98	-2785.374	207.394	1.160662	0.09285773	5.224388
54	-2576.839	-2785.778	208.9399	1.152197	0.1113753	4.321862
60	-2586.047	-2794.422	208.3747	1.080885	0.05246904	4.830131
66	-2588.342	-2797	208.658	1.096512	0.07583091	4.599247
72	-2573.153	-2782.508	209.3547	1.246355	0.09244979	4.078199
78	-2573.847	-2782.991	209.1446	1.100106	0.07869604	4.315654
84	-2584.713	-2793.486	208.7731	1.089807	0.07122036	4.550651
90	-2593.029	-2801.85	208.821	1.22889	0.1206454	4.324889
96	-2581.853	-2790.924	209.0713	1.050557	0.1207141	4.284023
102	-2581.284	-2788.509	207.2249	0.9625877	0.1207141	5.363544
108	-2577.393	-2783.249	205.8554	1.062638	0.07716885	6.160489
114	-2577.287	-2785.665	208.3781	1.11261	0.06794606	4.767932
120	-2582.743	-2791.276	208.5325	1.012236	0.05693371	4.767932
126	-2584.651	-2793.052	208.4014	1.029608	0.05693371	4.831419
132	-2603.09	-2814.033	210.9426	1.095786	0.05197221	3.358267
138	-2584.924	-2796.109	211.1847	1.475718	0.08686411	2.88845
144	-2580.864	-2792.468	211.6039	1.383563	0.1127989	2.621285
150	-2577.544	-2786.277	208.7326	1.200059	0.1086414	4.418191
156	-2579.328	-2787.566	208.2372	0.887709	0.1167306	4.852613
162	-2575.554	-2783.543	207.989	1.082541	0.08047817	4.968602
168	-2580.962	-2790.149	209.1869	1.152265	0.07251481	4.278598
174	-2585.624	-2794.049	208.4245	1.28964	0.04990855	4.692855
180	-2570.31	-2777.31	207.0006	1.128938	0.05002012	5.570649
186	-2568.8	-2776.313	207.5131	1.162319	0.05863474	5.246137
192	-2566.696	-2774.355	207.6595	0.9992604	0.08984574	5.174101
198	-2585.441	-2794.577	209.1367	1.084671	0.08965123	4.300816
204	-2579.564	-2787.726	208.1622	1.022741	0.0919808	4.876706
210	-2571.816	-2780.751	208.935	1.003157	0.0919808	4.454839
216	-2574.145	-2782.344	208.1989	1.217567	0.08253972	4.771098
222	-2587.374	-2796.63	209.2559	1.161855	0.07607047	4.224565
228	-2595.22	-2806.18	210.96	1.27495	0.08705542	3.14294
234	-2589.828	-2798.795	208.9666	1.279492	0.08324283	4.30307
240	-2582.902	-2791.549	208.6468	1.15481	0.08324283	4.553607
246	-2582.279	-2790.549	208.2703	0.9445706	0.06468548	4.930492
252	-2572.919	-2781.585	208.6658	1.151092	0.05278673	4.627231
258	-2579.071	-2789.838	210.7663	1.274432	0.1047762	3.212799
264	-2574.994	-2782.978	207.9839	1.051022	0.07407131	5.00549
270	-2575.548	-2782.475	206.9271	1.088102	0.06936924	5.580974
276	-2576.263	-2784.199	207.9359	1.089328	0.06277212	5.041103
282	-2573.536	-2782.255	208.7186	1.175469	0.08566004	4.495468
288	-2591.35	-2800.341	208.9908	0.9799982	0.06776009	4.499299
294	-2594.341	-2803.23	208.8884	0.9936972	0.08672254	4.499572
300	-2583.159	-2792.613	209.4543	1.133764	0.07347183	4.134795
306	-2591.68	-2800.785	209.1057	1.133764	0.06743669	4.348751
312	-2584.954	-2792.554	207.6001	1.08056	0.08931057	5.163292
318	-2581.11	-2790.592	209.4817	1.187781	0.08493156	4.058299
324	-2586.148	-2795.617	209.4692	1.307974	0.1047033	3.947757
330	-2590.897	-2800.729	209.8321	0.989356	0.09678943	3.941544
336	-2590.437	-2799.629	209.192	1.310028	0.07493918	4.179781
342	-2588.949	-2798.459	209.5102	1.306088	0.08786507	3.966911
348	-2596.282	-2805.279	208.9967	1.104416	0.1049668	4.331618
354	-2601.75	-2810.643	208.8931	1.132704	0.09753467	4.391871
360	-2595.91	-2804.876	208.9657	1.189388	0.06909925	4.391871
366	-2592.403	-2800.855	208.4526	1.177441	0.07046375	4.683249
372	-2585.118	-2795.588	210.4694	1.185827	0.08098993	3.500436
378	-2583.495	-2792.815	209.3199	1.18436	0.08098993	4.162523
384	-2603.659	-2812.866	209.2073	1.061002	0.1144432	4.215068
390	-2597.902	-2804.399	206.4967	0.8625496	0.0902007	5.887646
396	-2607.408	-2816.174	208.7661	1.091719	0.09160389	4.501006
402	-2605.348	-2814.652	209.3039	1.074602	0.06695712	4.271429
408	-2605.711	-2814.571	208.8603	1.181441	0.09541378	4.38802
414	-2591.596	-2801.022	209.426	1.096744	0.06798123	4.186832
420	-2591.205	-2799.346	208.1419	1.102295	0.08072536	4.871842
426	-2584.039	-2792.305	208.266	1.21646	0.0788574	4.743714
432	-2614.605	-2823.457	208.8523	1.074913	0.06060674	4.543459
438	-2591.397	-2799.963	208.566	1.08919	0.08132369	4.640698
444	-2583.554	-2791.888	208.3342	1.132448	0.07214511	4.770129
450	-2586.122	-2798.466	212.3444	1.507543	0.09133352	2.130586
456	-2578.958	-2789.716	210.7584	1.232791	0.08935077	3.281259
462	-2582.902	-2792.09	209.1872	1.2009	0.06083079	4.282942
468	-2577.777	-2788.534	210.7565	1.178698	0.07964039	3.340139
474	-2578.87	-2788.365	209.495	1.319851	0.05711554	4.050942
480	-2579.738	-2789.479	209.7404	1.146641	0.0696843	3.974593
486	-2592.547	-2799.92	207.3738	0.7989351	0.0830581	5.459183
492	-2592.022	-2801.847	209.8247	1.055236	0.06830829	3.982429
498	-2591.185	-2799.709	208.5236	0.9807118	0.06830829	4.759355
504	-2589.767	-2798.2	208.4329	1.045771	0.07513631	4.755495
510	-2589.01	-2799.42	210.4103	1.199862	0.06714307	3.564688
